pair_id,condition,delta,period,t0_rel,t1_rel,T_seg,n_A,n_B,sufficient,n_matched,S_obs,null_mean_shiftA,null_sd_shiftA,null_skew_shiftA,z_S_shiftA,p_right_shiftA,p_left_shiftA,null_mean_shiftB,null_sd_shiftB,null_skew_shiftB,z_S_shiftB,p_right_shiftB,p_left_shiftB,ks_AB,null_mean_shiftA_ref,null_sd_shiftA_ref,null_skew_shiftA_ref,z_S_shiftA_ref,p_right_shiftA_ref,p_left_shiftA_ref
20170707_09_10_02,invisible,0.1,P1,0.0,20.0,14.3,24,21,1,8.0,0.35555555555555557,0.4529288888888888,0.12472226682083397,0.00020622061469337244,-0.7807213243903913,0.8425157484251575,0.23367663233676633,0.4506,0.1246688815842698,-0.014326737158714931,-0.7623750468973225,0.8343165683431657,0.24467553244675533,0.01100000000000001,0.45251999999999987,0.1253434233767298,-0.005922840694683474,-0.7735902038753946,0.8385161483851615,0.23657634236576341
20170707_09_10_02,invisible,0.1,P2,20.0,60.0,40.0,55,59,1,26.0,0.45614035087719296,0.4268543859649123,0.06980542954430732,-0.00987303872710012,0.41953706328376755,0.40405959404059594,0.681031896810319,0.4219578947368421,0.06838248288884113,-0.004880940229947317,0.4998715269803236,0.36836316368363164,0.7294270572942706,0.0484,0.42743684210526317,0.0708934966939164,0.004732886506437281,0.40488211345897585,0.40545945405459455,0.6765323467653235
20170707_09_10_02,invisible,0.1,P3,60.0,180.0,119.5,172,167,1,68.0,0.40117994100294985,0.42453451327433633,0.03846659119483243,-0.08588699535746111,-0.607139118543052,0.7726227377262274,0.286971302869713,0.42539941002949844,0.038625193119611254,-0.07224746414853893,-0.6270381341925663,0.7758224177582241,0.28147185281471854,0.016100000000000003,0.42413392330383487,0.039136952502350525,-0.01912651946755638,-0.5865040794759487,0.7583241675832417,0.30246975302469753
20170707_09_10_03,invisible,0.1,P1,0.0,20.0,15.6,23,25,1,10.0,0.4166666666666667,0.4479208333333333,0.09912478064634514,0.07165562738793053,-0.315301244178027,0.7050294970502949,0.48785121487851213,0.4612833333333333,0.10135179243454001,-0.020805876611076232,-0.4402158619491921,0.7314268573142686,0.4002599740025997,0.08760000000000001,0.44837083333333333,0.09956766107692748,0.08982662652162801,-0.31841831297183454,0.7094290570942906,0.49105089491050896
20170707_09_10_03,invisible,0.1,P2,20.0,60.0,40.0,57,60,1,32.0,0.5470085470085471,0.43784102564102567,0.06987197644307609,-0.09491343554408208,1.5623934934266377,0.07279272072792721,0.9599040095990401,0.438731623931624,0.07025828113208876,-0.10580771323782956,1.5411268441560293,0.0770922907709229,0.9566043395660434,0.00839999999999999,0.4389982905982906,0.0691577769331251,-0.07513185899654642,1.5617948002391886,0.0751924807519248,0.957004299570043
20170707_09_10_03,invisible,0.1,P3,60.0,180.0,119.80000000000001,152,164,1,57.0,0.36075949367088606,0.39398797468354435,0.041642144696751544,-0.028944996635479565,-0.797953161505882,0.8093190680931907,0.2303769623037696,0.39430822784810127,0.041645093034721116,0.0032606874941454515,-0.8055867266101276,0.8083191680831917,0.23367663233676633,0.005700000000000038,0.39423860759493673,0.04152915483039411,-0.010845760075680439,-0.8061592888364821,0.8107189281071893,0.2308769123087691
20170707_11_12_01,invisible,0.1,P1,0.0,20.0,16.0,20,28,1,10.0,0.4166666666666667,0.4227208333333334,0.09029520966508173,0.10358996732875089,-0.067048591936632,0.5898410158984102,0.5603439656034397,0.4222708333333333,0.09055847288235602,0.0793745517929942,-0.06188450940363109,0.5847415258474152,0.5571442855714429,0.005099999999999993,0.4226041666666666,0.09114503339863946,0.08317881033270608,-0.06514342886936239,0.5826417358264173,0.5581441855814419
20170707_11_12_01,invisible,0.1,P2,20.0,60.0,40.0,59,58,1,23.0,0.39316239316239315,0.4288940170940172,0.09937157392041124,0.1480292384011982,-0.3595759080986505,0.6461353864613538,0.40955904409559046,0.43214871794871795,0.10034603507079957,0.10343022275160271,-0.388518836432529,0.6735326467353264,0.40035996400359963,0.02739999999999998,0.43027692307692306,0.10083727266051688,0.16257869646247228,-0.36806360322220616,0.6491350864913509,0.40885911408859116
20170707_11_12_01,invisible,0.1,P3,60.0,180.0,119.4,168,159,1,55.0,0.3363914373088685,0.40793944954128436,0.03926304322084519,-0.009678066660265753,-1.8222737302856398,0.9674032596740326,0.044495550444955505,0.4085816513761468,0.03926331668747839,0.013540172236849347,-1.8386173191094874,0.9677032296770323,0.041695830416958304,0.012499999999999956,0.4087363914373089,0.038997633954685244,-0.015832785328491077,-1.8551113693847248,0.9681031896810319,0.0443955604439556
20170707_11_12_02,invisible,0.1,P1,0.0,20.0,16.3,28,26,1,18.0,0.6666666666666666,0.46374444444444446,0.11995200063328394,-0.010851625016413744,1.6916951876658894,0.0670932906709329,0.9562043795620438,0.47277407407407407,0.12358466996516346,0.07855499266273229,1.568904886400941,0.0867913208679132,0.9448055194480552,0.037800000000000056,0.46549629629629624,0.11852977744301477,0.016142299379835648,1.697213769485786,0.06769323067693231,0.9545045495450455
20170707_11_12_02,invisible,0.1,P2,20.0,60.0,40.0,67,63,1,34.0,0.5230769230769231,0.47958923076923077,0.07890897738771792,-0.019615602953497145,0.5511121008959006,0.32166783321667836,0.7385261473852615,0.47597538461538463,0.07750509571236323,-0.05577085214691506,0.6077218282052268,0.31216878312168783,0.7408259174082592,0.02210000000000001,0.4778876923076923,0.07957705386377242,-0.04149408313254439,0.5678676022184742,0.31966803319668036,0.7358264173582642
20170707_11_12_02,invisible,0.1,P3,60.0,180.0,119.30000000000001,191,180,1,85.0,0.4582210242587601,0.462945013477089,0.042466032681287465,-0.04166060359820538,-0.11124159522465839,0.5763423657634237,0.47205279472052797,0.46377951482479784,0.04237468066085091,-0.010320009757003815,-0.13117480720446156,0.5833416658334166,0.46705329467053297,0.009699999999999986,0.46317735849056607,0.04247291222995869,0.050291672768023335,-0.11669400499243304,0.5697430256974303,0.47855214478552144
20170707_11_12_03,invisible,0.1,P1,0.0,20.0,15.0,26,25,1,12.0,0.47058823529411764,0.48481176470588233,0.08821223834263146,-0.133367297447438,-0.16124213237303947,0.6222377762223777,0.5082491750824918,0.48470588235294126,0.08851727918035787,-0.1586892681102648,-0.1594902960139375,0.6266373362663734,0.5069493050694931,0.004500000000000004,0.48489019607843137,0.08928277805860742,-0.1428097975464231,-0.16018722866044297,0.6208379162083791,0.5065493450654934
20170707_11_12_03,invisible,0.1,P2,20.0,60.0,40.0,66,62,1,28.0,0.4375,0.474753125,0.07444531275586468,-0.02103925079184969,-0.5004092752241848,0.7382261773822618,0.32766723327667235,0.4770828125,0.07502147548922776,0.015154506111184796,-0.527619754768535,0.7483251674832517,0.3280671932806719,0.016700000000000048,0.4748515625,0.07554642651874455,0.0035771894155533957,-0.49441865381590666,0.7296270372962703,0.33226677332266774
20170707_11_12_03,invisible,0.1,P3,60.0,180.0,119.5,166,166,1,70.0,0.42168674698795183,0.41571084337349384,0.04199473405473578,-0.012164601651185583,0.1423012610740437,0.46715328467153283,0.5811418858114189,0.4166475903614459,0.04224325809518788,-0.01934978461971532,0.11928901447779144,0.47885211478852113,0.5713428657134286,0.01649999999999996,0.41587228915662644,0.04226826112126002,-0.0064364653348815085,0.13756084771608565,0.46765323467653236,0.5767423257674232
20170710_13_14_01,invisible,0.1,P1,0.0,20.0,14.6,19,24,1,7.0,0.32558139534883723,0.423953488372093,0.0969899588451583,0.2176325057585288,-1.0142502811069753,0.9239076092390761,0.1962803719628037,0.43652558139534886,0.09714674918526671,0.12491112307893656,-1.1420267479556325,0.9273072692730727,0.16298370162983702,0.0681,0.4244837209302326,0.09608057017595104,0.23358138764263658,-1.029368637178952,0.9235076492350764,0.19168083191680832
20170710_13_14_01,invisible,0.1,P2,20.0,60.0,40.0,47,53,1,19.0,0.38,0.373876,0.06725763141011055,0.09882058488508907,0.09105286450928189,0.5308469153084692,0.5958404159584042,0.373724,0.065896328096531,0.10698107511034734,0.09524051159279076,0.5314468553144686,0.6041395860413958,0.011499999999999955,0.37340599999999996,0.06676679522408163,0.1136362492090284,0.09876166705125458,0.5354464553544646,0.6022397760223978
20170710_13_14_01,invisible,0.1,P3,60.0,180.0,118.1,139,170,1,52.0,0.3365695792880259,0.38821488673139154,0.03587409767806089,0.07735115434766378,-1.4396266606295656,0.9443055694430557,0.09149085091490851,0.3867760517799353,0.03593806200228453,0.0640129690915254,-1.3970278221657542,0.94000599940006,0.0988901109889011,0.019000000000000017,0.3872893203883495,0.03541758209851835,0.12202313015114331,-1.4320497926493243,0.9475052494750525,0.08909109089091091
20170710_13_14_02,invisible,0.1,P1,0.0,20.0,14.8,22,29,1,10.0,0.39215686274509803,0.49685490196078425,0.08956376458208949,0.003253248240012168,-1.1689776518909656,0.9122087791220878,0.18318168183181682,0.49739607843137257,0.08981004792488069,0.008640646284861381,-1.171797790090249,0.9121087891210878,0.1805819418058194,0.006699999999999928,0.49554509803921576,0.08908877964789542,0.020973610301611267,-1.1605079304345383,0.9142085791420858,0.18718128187181282
20170710_13_14_02,invisible,0.1,P2,20.0,60.0,40.0,55,63,1,32.0,0.5423728813559322,0.4375576271186441,0.06172129554114459,0.0688794454129908,1.698202432698715,0.05579442055794421,0.9728027197280272,0.43814915254237297,0.06119851302169663,0.04942683604600323,1.703043483697209,0.05749425057494251,0.9759024097590241,0.009199999999999986,0.4373796610169491,0.06089588201571877,0.05176044954726305,1.724143191026968,0.052394760523947606,0.9764023597640236
20170710_13_14_02,invisible,0.1,P3,60.0,180.0,119.69999999999999,163,196,1,85.0,0.4735376044568245,0.44543231197771593,0.03273052127637781,-0.062480665214819375,0.8586875913703419,0.22497750224977503,0.8352164783521648,0.4437693593314763,0.03249533927384302,-0.03312637694227085,0.9160773757272329,0.20037996200379962,0.8469153084691531,0.024900000000000033,0.4451871866295265,0.032985725015567215,-0.021013324938647427,0.8594753583229833,0.22257774222577742,0.8316168383161684
20170710_13_14_03,invisible,0.1,P1,0.0,20.0,16.2,28,28,1,12.0,0.42857142857142855,0.4924,0.1461198403839691,-0.00034080383510088464,-0.43682344068296786,0.6656334366563343,0.41045895410458955,0.5052357142857143,0.13977131497486917,-0.0032501286882946068,-0.5484979927968053,0.6878312168783122,0.3752624737526247,0.0711,0.4939428571428572,0.14465421625430205,0.007673919098715971,-0.4519151274270892,0.6703329667033296,0.4042595740425957
20170710_13_14_03,invisible,0.1,P2,20.0,60.0,40.0,57,77,1,32.0,0.47761194029850745,0.48899104477611943,0.055710921067671955,-0.02442545234399167,-0.20425267181976406,0.6535346465353464,0.46045395460453953,0.492044776119403,0.055447090430262955,-0.10127172612450291,-0.26029924580169,0.6887311268873113,0.44995500449955006,0.035199999999999954,0.4885253731343284,0.05656850909735774,-0.06601398677959992,-0.19292417300654516,0.652034796520348,0.46395360463953605
20170710_13_14_03,invisible,0.1,P3,60.0,180.0,119.5,162,215,1,73.0,0.38726790450928383,0.4635310344827587,0.032169020133890405,0.026327364593313696,-2.3707010551164043,0.9904009599040096,0.012898710128987101,0.46296392572944295,0.03194564686439007,-0.007434948344451466,-2.3695253860875094,0.9896010398960104,0.013398660133986601,0.010700000000000015,0.4631676392572945,0.03211519413417679,0.04669899423308758,-2.363359051510096,0.9902009799020098,0.014098590140985901
20170710_15_16_01,invisible,0.1,P1,0.0,20.0,12.9,15,18,1,6.0,0.36363636363636365,0.3811757575757576,0.1130298230479037,0.017162240595189306,-0.15517492168381536,0.6468353164683531,0.5464453554644536,0.3625515151515152,0.11192153590981561,0.017284337836283782,0.009692937789225997,0.5692430756924307,0.5733426657334266,0.0776,0.380739393939394,0.11228499766327939,0.013693602648147585,-0.1523180358815072,0.648935106489351,0.5494450554944506
20170710_15_16_01,invisible,0.1,P2,20.0,60.0,40.0,39,45,1,12.0,0.2857142857142857,0.3116333333333333,0.07256273713688291,0.1586667282813823,-0.3571950100249626,0.6873312668733127,0.41255874412558746,0.31058571428571424,0.07076074347493283,0.12942835668090485,-0.3514862528294281,0.692030796920308,0.42605739426057393,0.016700000000000048,0.3115952380952381,0.07223650795234626,0.12158156963806316,-0.3582807795474528,0.6897310268973103,0.4126587341265873
20170710_15_16_01,invisible,0.1,P3,60.0,180.0,118.4,103,121,1,24.0,0.21428571428571427,0.28215892857142855,0.04445775560877656,0.0880676903628801,-1.526690075922663,0.946905309469053,0.070992900709929,0.2807785714285715,0.04433651856889905,0.07424206523661554,-1.4997311311109636,0.9442055794420557,0.0735926407359264,0.01589999999999997,0.2816714285714286,0.04351370892827492,0.051936815179330735,-1.5486088394990276,0.9468053194680532,0.07119288071192881
20170710_15_16_02,invisible,0.1,P1,0.0,20.0,14.7,16,18,1,7.0,0.4117647058823529,0.33749411764705883,0.15305107151121397,0.22949877818474035,0.4852666988996044,0.3828617138286171,0.7493250674932507,0.32978235294117647,0.15363848377396438,0.15521562208926007,0.533605584534343,0.38476152384761525,0.7732226777322267,0.02529999999999999,0.33756470588235293,0.15265973600713997,0.2160840819509045,0.48604826616842584,0.3835616438356164,0.7502249775022498
20170710_15_16_02,invisible,0.1,P2,20.0,60.0,40.0,44,49,1,16.0,0.34408602150537637,0.34642580645161286,0.08182735037440389,0.04000693568882139,-0.028594167298962046,0.5324467553244675,0.5600439956004399,0.3482989247311828,0.08283955551411391,0.03403627203792162,-0.05085617854490587,0.5383461653834617,0.5489451054894511,0.013499999999999956,0.34669462365591397,0.08226206895854553,0.04171041793614554,-0.03171087456908184,0.5338466153384661,0.5589441055894411
20170710_15_16_02,invisible,0.1,P3,60.0,180.0,119.0,109,129,1,31.0,0.2605042016806723,0.29614369747899155,0.041325394547561296,0.1275985035028206,-0.8624115072223172,0.8292170782921707,0.22847715228477153,0.2962344537815126,0.041557227743019454,0.14591167089775725,-0.8597843032694129,0.8336166383361664,0.2258774122587741,0.004600000000000007,0.2965638655462185,0.04128007364857018,0.0943359456810922,-0.8735368103393685,0.8276172382761724,0.22707729227077292
20170710_15_16_03,invisible,0.1,P1,0.0,20.0,13.2,12,12,1,4.0,0.3333333333333333,0.257825,0.12809824468363767,0.39472572895222574,0.5894564247918861,0.38766123387661233,0.8177182281771823,0.25701666666666667,0.13337412179893282,0.5741609414884072,0.5721999563132439,0.35036496350364965,0.8189181081891811,0.0373,0.2582666666666667,0.12824662112778715,0.4418112426570671,0.5853305608096208,0.37996200379962003,0.8175182481751825
20170710_15_16_03,invisible,0.1,P2,20.0,60.0,40.0,38,44,1,14.0,0.34146341463414637,0.3066829268292683,0.07023523504844453,0.3252563510640761,0.4951999915838304,0.3551644835516448,0.7554244575542446,0.30617804878048777,0.06878807485162028,0.2993219302621347,0.5129576010052775,0.3471652834716528,0.763023697630237,0.008000000000000007,0.3055,0.06949534073015862,0.30728833073863177,0.5174938960841654,0.35026497350264973,0.7615238476152385
20170710_15_16_03,invisible,0.1,P3,60.0,180.0,118.69999999999999,103,126,1,31.0,0.27074235807860264,0.2866131004366812,0.04262775224283063,0.05604782245122615,-0.3723100919717809,0.6757324267573243,0.39176082391760825,0.28482532751091705,0.04174565461788539,0.12796552330459593,-0.33735174501924664,0.6626337366263374,0.410958904109589,0.02839999999999998,0.28591528384279474,0.042503111984667614,0.1009101048054335,-0.3569838784902507,0.6742325767423257,0.39606039396060394
