pair_id,condition,delta,period,a_time,b_time,dt,a_time_rel,b_time_rel
20170706_05_06_02,visible,0.1,P1,12.3,12.2,0.10000000000000142,7.800000000000001,7.699999999999999
20170706_05_06_02,visible,0.1,P1,14.9,14.9,0.0,10.4,10.4
20170706_05_06_02,visible,0.1,P1,15.7,15.7,0.0,11.2,11.2
20170706_05_06_02,visible,0.1,P1,16.6,16.5,0.10000000000000142,12.100000000000001,12.0
20170706_05_06_02,visible,0.1,P1,18.4,18.4,0.0,13.899999999999999,13.899999999999999
20170706_05_06_02,visible,0.1,P1,19.0,18.9,0.10000000000000142,14.5,14.399999999999999
20170706_05_06_02,visible,0.1,P1,19.5,19.4,0.10000000000000142,15.0,14.899999999999999
20170706_05_06_02,visible,0.1,P2,20.0,20.1,-0.10000000000000142,15.5,15.600000000000001
20170706_05_06_02,visible,0.1,P2,21.5,21.6,-0.10000000000000142,17.0,17.1
20170706_05_06_02,visible,0.1,P2,22.5,22.6,-0.10000000000000142,18.0,18.1
20170706_05_06_02,visible,0.1,P2,25.9,25.8,0.09999999999999787,21.4,21.3
20170706_05_06_02,visible,0.1,P2,26.4,26.5,-0.10000000000000142,21.9,22.0
20170706_05_06_02,visible,0.1,P2,27.4,27.3,0.09999999999999787,22.9,22.8
20170706_05_06_02,visible,0.1,P2,29.5,29.4,0.10000000000000142,25.0,24.9
20170706_05_06_02,visible,0.1,P2,30.7,30.6,0.09999999999999787,26.2,26.1
20170706_05_06_02,visible,0.1,P2,31.5,31.4,0.10000000000000142,27.0,26.9
20170706_05_06_02,visible,0.1,P2,32.2,32.2,0.0,27.700000000000003,27.700000000000003
20170706_05_06_02,visible,0.1,P2,34.8,34.7,0.09999999999999432,30.299999999999997,30.200000000000003
20170706_05_06_02,visible,0.1,P2,36.5,36.4,0.10000000000000142,32.0,31.9
20170706_05_06_02,visible,0.1,P2,37.2,37.2,0.0,32.7,32.7
20170706_05_06_02,visible,0.1,P2,42.8,42.9,-0.10000000000000142,38.3,38.4
20170706_05_06_02,visible,0.1,P2,47.0,46.9,0.10000000000000142,42.5,42.4
20170706_05_06_02,visible,0.1,P2,48.8,48.7,0.09999999999999432,44.3,44.2
20170706_05_06_02,visible,0.1,P2,49.4,49.4,0.0,44.9,44.9
20170706_05_06_02,visible,0.1,P2,52.3,52.2,0.09999999999999432,47.8,47.7
20170706_05_06_02,visible,0.1,P2,54.5,54.6,-0.10000000000000142,50.0,50.1
20170706_05_06_02,visible,0.1,P2,55.6,55.5,0.10000000000000142,51.1,51.0
20170706_05_06_02,visible,0.1,P2,56.2,56.3,-0.09999999999999432,51.7,51.8
20170706_05_06_02,visible,0.1,P2,57.5,57.6,-0.10000000000000142,53.0,53.1
20170706_05_06_02,visible,0.1,P2,59.3,59.4,-0.10000000000000142,54.8,54.9
20170706_05_06_02,visible,0.1,P2,59.9,60.0,-0.10000000000000142,55.4,55.5
20170706_05_06_02,visible,0.1,P3,64.1,64.2,-0.10000000000000853,59.599999999999994,59.7
20170706_05_06_02,visible,0.1,P3,65.7,65.6,0.10000000000000853,61.2,61.099999999999994
20170706_05_06_02,visible,0.1,P3,66.4,66.4,0.0,61.900000000000006,61.900000000000006
20170706_05_06_02,visible,0.1,P3,67.3,67.2,0.09999999999999432,62.8,62.7
20170706_05_06_02,visible,0.1,P3,68.4,68.5,-0.09999999999999432,63.900000000000006,64.0
20170706_05_06_02,visible,0.1,P3,77.2,77.1,0.10000000000000853,72.7,72.6
20170706_05_06_02,visible,0.1,P3,81.2,81.3,-0.09999999999999432,76.7,76.8
20170706_05_06_02,visible,0.1,P3,83.8,83.9,-0.10000000000000853,79.3,79.4
20170706_05_06_02,visible,0.1,P3,86.4,86.3,0.10000000000000853,81.9,81.8
20170706_05_06_02,visible,0.1,P3,90.2,90.1,0.10000000000000853,85.7,85.6
20170706_05_06_02,visible,0.1,P3,94.0,94.1,-0.09999999999999432,89.5,89.6
20170706_05_06_02,visible,0.1,P3,98.8,98.8,0.0,94.3,94.3
20170706_05_06_02,visible,0.1,P3,99.3,99.4,-0.10000000000000853,94.8,94.9
20170706_05_06_02,visible,0.1,P3,101.5,101.6,-0.09999999999999432,97.0,97.1
20170706_05_06_02,visible,0.1,P3,102.2,102.2,0.0,97.7,97.7
20170706_05_06_02,visible,0.1,P3,103.0,102.9,0.09999999999999432,98.5,98.4
20170706_05_06_02,visible,0.1,P3,103.5,103.5,0.0,99.0,99.0
20170706_05_06_02,visible,0.1,P3,104.0,104.0,0.0,99.5,99.5
20170706_05_06_02,visible,0.1,P3,105.5,105.4,0.09999999999999432,101.0,100.9
20170706_05_06_02,visible,0.1,P3,111.2,111.3,-0.09999999999999432,106.7,106.8
20170706_05_06_02,visible,0.1,P3,113.3,113.4,-0.10000000000000853,108.8,108.9
20170706_05_06_02,visible,0.1,P3,113.8,113.9,-0.10000000000000853,109.3,109.4
20170706_05_06_02,visible,0.1,P3,114.4,114.5,-0.09999999999999432,109.9,110.0
20170706_05_06_02,visible,0.1,P3,117.3,117.4,-0.10000000000000853,112.8,112.9
20170706_05_06_02,visible,0.1,P3,124.3,124.3,0.0,119.8,119.8
20170706_05_06_02,visible,0.1,P3,125.0,125.1,-0.09999999999999432,120.5,120.6
20170706_05_06_02,visible,0.1,P3,126.1,126.2,-0.10000000000000853,121.6,121.7
20170706_05_06_02,visible,0.1,P3,126.8,126.9,-0.10000000000000853,122.3,122.4
20170706_05_06_02,visible,0.1,P3,127.5,127.5,0.0,123.0,123.0
20170706_05_06_02,visible,0.1,P3,128.0,128.1,-0.09999999999999432,123.5,123.6
20170706_05_06_02,visible,0.1,P3,128.6,128.7,-0.09999999999999432,124.1,124.19999999999999
20170706_05_06_02,visible,0.1,P3,132.1,132.1,0.0,127.6,127.6
20170706_05_06_02,visible,0.1,P3,132.8,132.9,-0.09999999999999432,128.3,128.4
20170706_05_06_02,visible,0.1,P3,136.0,136.0,0.0,131.5,131.5
20170706_05_06_02,visible,0.1,P3,142.4,142.3,0.09999999999999432,137.9,137.8
20170706_05_06_02,visible,0.1,P3,142.9,142.9,0.0,138.4,138.4
20170706_05_06_02,visible,0.1,P3,143.5,143.5,0.0,139.0,139.0
20170706_05_06_02,visible,0.1,P3,150.5,150.6,-0.09999999999999432,146.0,146.1
20170706_05_06_02,visible,0.1,P3,151.9,152.0,-0.09999999999999432,147.4,147.5
20170706_05_06_02,visible,0.1,P3,155.0,154.9,0.09999999999999432,150.5,150.4
20170706_05_06_02,visible,0.1,P3,159.5,159.6,-0.09999999999999432,155.0,155.1
20170706_05_06_02,visible,0.1,P3,160.8,160.8,0.0,156.3,156.3
20170706_05_06_02,visible,0.1,P3,162.1,162.0,0.09999999999999432,157.6,157.5
20170706_05_06_02,visible,0.1,P3,165.9,165.9,0.0,161.4,161.4
20170706_05_06_02,visible,0.1,P3,170.0,170.1,-0.09999999999999432,165.5,165.6
20170706_05_06_02,visible,0.1,P3,173.8,173.8,0.0,169.3,169.3
20170706_05_06_02,visible,0.1,P3,174.8,174.9,-0.09999999999999432,170.3,170.4
20170706_05_06_02,visible,0.1,P3,176.9,176.9,0.0,172.4,172.4
20170706_05_06_02,visible,0.1,P3,177.6,177.6,0.0,173.1,173.1
20170706_05_06_02,visible,0.1,P3,178.2,178.1,0.09999999999999432,173.7,173.6
20170706_05_06_03,visible,0.1,P1,4.1,4.0,0.09999999999999964,0.09999999999999964,0.0
20170706_05_06_03,visible,0.1,P1,5.1,5.1,0.0,1.0999999999999996,1.0999999999999996
20170706_05_06_03,visible,0.1,P1,6.0,6.1,-0.09999999999999964,2.0,2.0999999999999996
20170706_05_06_03,visible,0.1,P1,8.5,8.5,0.0,4.5,4.5
20170706_05_06_03,visible,0.1,P1,13.8,13.7,0.10000000000000142,9.8,9.7
20170706_05_06_03,visible,0.1,P1,14.3,14.3,0.0,10.3,10.3
20170706_05_06_03,visible,0.1,P1,15.1,15.1,0.0,11.1,11.1
20170706_05_06_03,visible,0.1,P2,20.1,20.2,-0.09999999999999787,16.1,16.2
20170706_05_06_03,visible,0.1,P2,20.6,20.7,-0.09999999999999787,16.6,16.7
20170706_05_06_03,visible,0.1,P2,23.3,23.2,0.10000000000000142,19.3,19.2
20170706_05_06_03,visible,0.1,P2,25.9,25.9,0.0,21.9,21.9
20170706_05_06_03,visible,0.1,P2,26.6,26.6,0.0,22.6,22.6
20170706_05_06_03,visible,0.1,P2,27.2,27.3,-0.10000000000000142,23.2,23.3
20170706_05_06_03,visible,0.1,P2,28.9,28.8,0.09999999999999787,24.9,24.8
20170706_05_06_03,visible,0.1,P2,29.5,29.5,0.0,25.5,25.5
20170706_05_06_03,visible,0.1,P2,30.1,30.1,0.0,26.1,26.1
20170706_05_06_03,visible,0.1,P2,35.2,35.3,-0.09999999999999432,31.200000000000003,31.299999999999997
20170706_05_06_03,visible,0.1,P2,36.8,36.8,0.0,32.8,32.8
20170706_05_06_03,visible,0.1,P2,41.2,41.1,0.10000000000000142,37.2,37.1
20170706_05_06_03,visible,0.1,P2,42.6,42.6,0.0,38.6,38.6
20170706_05_06_03,visible,0.1,P2,43.4,43.3,0.10000000000000142,39.4,39.3
20170706_05_06_03,visible,0.1,P2,45.2,45.2,0.0,41.2,41.2
20170706_05_06_03,visible,0.1,P2,46.5,46.5,0.0,42.5,42.5
20170706_05_06_03,visible,0.1,P2,48.0,48.1,-0.10000000000000142,44.0,44.1
20170706_05_06_03,visible,0.1,P2,51.0,51.0,0.0,47.0,47.0
20170706_05_06_03,visible,0.1,P2,51.6,51.7,-0.10000000000000142,47.6,47.7
20170706_05_06_03,visible,0.1,P2,53.6,53.6,0.0,49.6,49.6
20170706_05_06_03,visible,0.1,P2,57.2,57.3,-0.09999999999999432,53.2,53.3
20170706_05_06_03,visible,0.1,P2,59.2,59.1,0.10000000000000142,55.2,55.1
20170706_05_06_03,visible,0.1,P3,63.0,63.1,-0.10000000000000142,59.0,59.1
20170706_05_06_03,visible,0.1,P3,64.2,64.1,0.10000000000000853,60.2,60.099999999999994
20170706_05_06_03,visible,0.1,P3,65.0,64.9,0.09999999999999432,61.0,60.900000000000006
20170706_05_06_03,visible,0.1,P3,70.0,70.0,0.0,66.0,66.0
20170706_05_06_03,visible,0.1,P3,71.4,71.3,0.10000000000000853,67.4,67.3
20170706_05_06_03,visible,0.1,P3,75.6,75.5,0.09999999999999432,71.6,71.5
20170706_05_06_03,visible,0.1,P3,76.2,76.1,0.10000000000000853,72.2,72.1
20170706_05_06_03,visible,0.1,P3,78.9,79.0,-0.09999999999999432,74.9,75.0
20170706_05_06_03,visible,0.1,P3,79.5,79.6,-0.09999999999999432,75.5,75.6
20170706_05_06_03,visible,0.1,P3,80.4,80.3,0.10000000000000853,76.4,76.3
20170706_05_06_03,visible,0.1,P3,80.9,80.9,0.0,76.9,76.9
20170706_05_06_03,visible,0.1,P3,81.6,81.6,0.0,77.6,77.6
20170706_05_06_03,visible,0.1,P3,87.0,86.9,0.09999999999999432,83.0,82.9
20170706_05_06_03,visible,0.1,P3,87.5,87.6,-0.09999999999999432,83.5,83.6
20170706_05_06_03,visible,0.1,P3,90.7,90.6,0.10000000000000853,86.7,86.6
20170706_05_06_03,visible,0.1,P3,91.4,91.5,-0.09999999999999432,87.4,87.5
20170706_05_06_03,visible,0.1,P3,92.0,92.0,0.0,88.0,88.0
20170706_05_06_03,visible,0.1,P3,96.7,96.6,0.10000000000000853,92.7,92.6
20170706_05_06_03,visible,0.1,P3,99.0,99.0,0.0,95.0,95.0
20170706_05_06_03,visible,0.1,P3,102.5,102.4,0.09999999999999432,98.5,98.4
20170706_05_06_03,visible,0.1,P3,103.1,103.2,-0.10000000000000853,99.1,99.2
20170706_05_06_03,visible,0.1,P3,104.6,104.5,0.09999999999999432,100.6,100.5
20170706_05_06_03,visible,0.1,P3,107.5,107.4,0.09999999999999432,103.5,103.4
20170706_05_06_03,visible,0.1,P3,108.7,108.8,-0.09999999999999432,104.7,104.8
20170706_05_06_03,visible,0.1,P3,111.8,111.7,0.09999999999999432,107.8,107.7
20170706_05_06_03,visible,0.1,P3,112.3,112.4,-0.10000000000000853,108.3,108.4
20170706_05_06_03,visible,0.1,P3,115.2,115.1,0.10000000000000853,111.2,111.1
20170706_05_06_03,visible,0.1,P3,118.6,118.5,0.09999999999999432,114.6,114.5
20170706_05_06_03,visible,0.1,P3,119.1,119.0,0.09999999999999432,115.1,115.0
20170706_05_06_03,visible,0.1,P3,121.3,121.4,-0.10000000000000853,117.3,117.4
20170706_05_06_03,visible,0.1,P3,122.4,122.5,-0.09999999999999432,118.4,118.5
20170706_05_06_03,visible,0.1,P3,123.3,123.3,0.0,119.3,119.3
20170706_05_06_03,visible,0.1,P3,123.9,124.0,-0.09999999999999432,119.9,120.0
20170706_05_06_03,visible,0.1,P3,124.4,124.5,-0.09999999999999432,120.4,120.5
20170706_05_06_03,visible,0.1,P3,125.0,125.1,-0.09999999999999432,121.0,121.1
20170706_05_06_03,visible,0.1,P3,125.5,125.6,-0.09999999999999432,121.5,121.6
20170706_05_06_03,visible,0.1,P3,126.2,126.3,-0.09999999999999432,122.2,122.3
20170706_05_06_03,visible,0.1,P3,128.7,128.6,0.09999999999999432,124.69999999999999,124.6
20170706_05_06_03,visible,0.1,P3,132.4,132.5,-0.09999999999999432,128.4,128.5
20170706_05_06_03,visible,0.1,P3,135.1,135.1,0.0,131.1,131.1
20170706_05_06_03,visible,0.1,P3,137.2,137.3,-0.10000000000002274,133.2,133.3
20170706_05_06_03,visible,0.1,P3,138.4,138.5,-0.09999999999999432,134.4,134.5
20170706_05_06_03,visible,0.1,P3,139.5,139.4,0.09999999999999432,135.5,135.4
20170706_05_06_03,visible,0.1,P3,140.4,140.4,0.0,136.4,136.4
20170706_05_06_03,visible,0.1,P3,141.9,141.9,0.0,137.9,137.9
20170706_05_06_03,visible,0.1,P3,146.5,146.4,0.09999999999999432,142.5,142.4
20170706_05_06_03,visible,0.1,P3,152.4,152.3,0.09999999999999432,148.4,148.3
20170706_05_06_03,visible,0.1,P3,154.0,154.0,0.0,150.0,150.0
20170706_05_06_03,visible,0.1,P3,154.7,154.6,0.09999999999999432,150.7,150.6
20170706_05_06_03,visible,0.1,P3,156.3,156.4,-0.09999999999999432,152.3,152.4
20170706_05_06_03,visible,0.1,P3,161.8,161.9,-0.09999999999999432,157.8,157.9
20170706_05_06_03,visible,0.1,P3,165.2,165.1,0.09999999999999432,161.2,161.1
20170706_05_06_03,visible,0.1,P3,171.4,171.3,0.09999999999999432,167.4,167.3
20170706_05_06_03,visible,0.1,P3,173.7,173.8,-0.10000000000002274,169.7,169.8
20170706_05_06_03,visible,0.1,P3,177.7,177.7,0.0,173.7,173.7
20170706_05_06_03,visible,0.1,P3,179.7,179.7,0.0,175.7,175.7
20170706_11_12_01,visible,0.1,P1,6.4,6.4,0.0,0.0,0.0
20170706_11_12_01,visible,0.1,P1,8.0,8.0,0.0,1.5999999999999996,1.5999999999999996
20170706_11_12_01,visible,0.1,P1,8.6,8.6,0.0,2.1999999999999993,2.1999999999999993
20170706_11_12_01,visible,0.1,P1,9.4,9.3,0.09999999999999964,3.0,2.9000000000000004
20170706_11_12_01,visible,0.1,P1,16.1,16.2,-0.09999999999999787,9.700000000000001,9.799999999999999
20170706_11_12_01,visible,0.1,P1,16.8,16.9,-0.09999999999999787,10.4,10.499999999999998
20170706_11_12_01,visible,0.1,P2,20.2,20.1,0.09999999999999787,13.799999999999999,13.700000000000001
20170706_11_12_01,visible,0.1,P2,20.8,20.9,-0.09999999999999787,14.4,14.499999999999998
20170706_11_12_01,visible,0.1,P2,25.0,24.9,0.10000000000000142,18.6,18.5
20170706_11_12_01,visible,0.1,P2,25.8,25.7,0.10000000000000142,19.4,19.299999999999997
20170706_11_12_01,visible,0.1,P2,26.7,26.6,0.09999999999999787,20.299999999999997,20.200000000000003
20170706_11_12_01,visible,0.1,P2,27.6,27.6,0.0,21.200000000000003,21.200000000000003
20170706_11_12_01,visible,0.1,P2,28.4,28.4,0.0,22.0,22.0
20170706_11_12_01,visible,0.1,P2,29.1,29.0,0.10000000000000142,22.700000000000003,22.6
20170706_11_12_01,visible,0.1,P2,30.6,30.5,0.10000000000000142,24.200000000000003,24.1
20170706_11_12_01,visible,0.1,P2,38.1,38.1,0.0,31.700000000000003,31.700000000000003
20170706_11_12_01,visible,0.1,P2,40.8,40.9,-0.10000000000000142,34.4,34.5
20170706_11_12_01,visible,0.1,P2,42.2,42.3,-0.09999999999999432,35.800000000000004,35.9
20170706_11_12_01,visible,0.1,P2,43.2,43.2,0.0,36.800000000000004,36.800000000000004
20170706_11_12_01,visible,0.1,P2,45.2,45.2,0.0,38.800000000000004,38.800000000000004
20170706_11_12_01,visible,0.1,P2,47.4,47.4,0.0,41.0,41.0
20170706_11_12_01,visible,0.1,P2,49.7,49.7,0.0,43.300000000000004,43.300000000000004
20170706_11_12_01,visible,0.1,P2,50.5,50.5,0.0,44.1,44.1
20170706_11_12_01,visible,0.1,P2,51.4,51.5,-0.10000000000000142,45.0,45.1
20170706_11_12_01,visible,0.1,P2,53.2,53.2,0.0,46.800000000000004,46.800000000000004
20170706_11_12_01,visible,0.1,P3,60.9,61.0,-0.10000000000000142,54.5,54.6
20170706_11_12_01,visible,0.1,P3,64.0,64.0,0.0,57.6,57.6
20170706_11_12_01,visible,0.1,P3,64.8,64.8,0.0,58.4,58.4
20170706_11_12_01,visible,0.1,P3,69.8,69.8,0.0,63.4,63.4
20170706_11_12_01,visible,0.1,P3,77.7,77.6,0.10000000000000853,71.3,71.19999999999999
20170706_11_12_01,visible,0.1,P3,78.4,78.5,-0.09999999999999432,72.0,72.1
20170706_11_12_01,visible,0.1,P3,81.4,81.3,0.10000000000000853,75.0,74.89999999999999
20170706_11_12_01,visible,0.1,P3,84.3,84.4,-0.10000000000000853,77.89999999999999,78.0
20170706_11_12_01,visible,0.1,P3,94.0,94.0,0.0,87.6,87.6
20170706_11_12_01,visible,0.1,P3,94.8,94.7,0.09999999999999432,88.39999999999999,88.3
20170706_11_12_01,visible,0.1,P3,95.6,95.7,-0.10000000000000853,89.19999999999999,89.3
20170706_11_12_01,visible,0.1,P3,96.4,96.3,0.10000000000000853,90.0,89.89999999999999
20170706_11_12_01,visible,0.1,P3,98.1,98.1,0.0,91.69999999999999,91.69999999999999
20170706_11_12_01,visible,0.1,P3,107.5,107.4,0.09999999999999432,101.1,101.0
20170706_11_12_01,visible,0.1,P3,112.5,112.4,0.09999999999999432,106.1,106.0
20170706_11_12_01,visible,0.1,P3,118.5,118.6,-0.09999999999999432,112.1,112.19999999999999
20170706_11_12_01,visible,0.1,P3,119.4,119.4,0.0,113.0,113.0
20170706_11_12_01,visible,0.1,P3,120.2,120.2,0.0,113.8,113.8
20170706_11_12_01,visible,0.1,P3,121.7,121.7,0.0,115.3,115.3
20170706_11_12_01,visible,0.1,P3,122.3,122.3,0.0,115.89999999999999,115.89999999999999
20170706_11_12_01,visible,0.1,P3,133.4,133.4,0.0,127.0,127.0
20170706_11_12_01,visible,0.1,P3,134.3,134.2,0.10000000000002274,127.9,127.79999999999998
20170706_11_12_01,visible,0.1,P3,137.5,137.6,-0.09999999999999432,131.1,131.2
20170706_11_12_01,visible,0.1,P3,140.6,140.5,0.09999999999999432,134.2,134.1
20170706_11_12_01,visible,0.1,P3,142.1,142.1,0.0,135.7,135.7
20170706_11_12_01,visible,0.1,P3,143.9,144.0,-0.09999999999999432,137.5,137.6
20170706_11_12_01,visible,0.1,P3,150.2,150.3,-0.10000000000002274,143.79999999999998,143.9
20170706_11_12_01,visible,0.1,P3,152.3,152.3,0.0,145.9,145.9
20170706_11_12_01,visible,0.1,P3,154.7,154.8,-0.10000000000002274,148.29999999999998,148.4
20170706_11_12_01,visible,0.1,P3,157.8,157.8,0.0,151.4,151.4
20170706_11_12_01,visible,0.1,P3,161.7,161.8,-0.10000000000002274,155.29999999999998,155.4
20170706_11_12_01,visible,0.1,P3,162.6,162.6,0.0,156.2,156.2
20170706_11_12_01,visible,0.1,P3,164.2,164.2,0.0,157.79999999999998,157.79999999999998
20170706_11_12_01,visible,0.1,P3,165.2,165.1,0.09999999999999432,158.79999999999998,158.7
20170706_11_12_01,visible,0.1,P3,168.8,168.9,-0.09999999999999432,162.4,162.5
20170706_11_12_01,visible,0.1,P3,171.9,171.8,0.09999999999999432,165.5,165.4
20170706_11_12_01,visible,0.1,P3,172.9,172.9,0.0,166.5,166.5
20170706_11_12_01,visible,0.1,P3,177.6,177.6,0.0,171.2,171.2
20170706_11_12_02,visible,0.1,P1,9.4,9.3,0.09999999999999964,3.4000000000000004,3.3000000000000007
20170706_11_12_02,visible,0.1,P1,10.5,10.6,-0.09999999999999964,4.5,4.6
20170706_11_12_02,visible,0.1,P1,11.2,11.3,-0.10000000000000142,5.199999999999999,5.300000000000001
20170706_11_12_02,visible,0.1,P1,12.3,12.4,-0.09999999999999964,6.300000000000001,6.4
20170706_11_12_02,visible,0.1,P1,14.3,14.4,-0.09999999999999964,8.3,8.4
20170706_11_12_02,visible,0.1,P1,18.5,18.6,-0.10000000000000142,12.5,12.600000000000001
20170706_11_12_02,visible,0.1,P1,19.7,19.6,0.09999999999999787,13.7,13.600000000000001
20170706_11_12_02,visible,0.1,P2,20.4,20.5,-0.10000000000000142,14.399999999999999,14.5
20170706_11_12_02,visible,0.1,P2,23.9,23.8,0.09999999999999787,17.9,17.8
20170706_11_12_02,visible,0.1,P2,28.3,28.2,0.10000000000000142,22.3,22.2
20170706_11_12_02,visible,0.1,P2,30.4,30.4,0.0,24.4,24.4
20170706_11_12_02,visible,0.1,P2,31.0,31.1,-0.10000000000000142,25.0,25.1
20170706_11_12_02,visible,0.1,P2,33.0,32.9,0.10000000000000142,27.0,26.9
20170706_11_12_02,visible,0.1,P2,33.5,33.6,-0.10000000000000142,27.5,27.6
20170706_11_12_02,visible,0.1,P2,34.2,34.2,0.0,28.200000000000003,28.200000000000003
20170706_11_12_02,visible,0.1,P2,42.1,42.2,-0.10000000000000142,36.1,36.2
20170706_11_12_02,visible,0.1,P2,42.7,42.7,0.0,36.7,36.7
20170706_11_12_02,visible,0.1,P2,43.4,43.3,0.10000000000000142,37.4,37.3
20170706_11_12_02,visible,0.1,P2,44.1,44.2,-0.10000000000000142,38.1,38.2
20170706_11_12_02,visible,0.1,P2,47.6,47.5,0.10000000000000142,41.6,41.5
20170706_11_12_02,visible,0.1,P2,54.6,54.7,-0.10000000000000142,48.6,48.7
20170706_11_12_02,visible,0.1,P2,55.4,55.4,0.0,49.4,49.4
20170706_11_12_02,visible,0.1,P2,56.0,55.9,0.10000000000000142,50.0,49.9
20170706_11_12_02,visible,0.1,P2,57.8,57.8,0.0,51.8,51.8
20170706_11_12_02,visible,0.1,P2,58.6,58.5,0.10000000000000142,52.6,52.5
20170706_11_12_02,visible,0.1,P2,59.2,59.1,0.10000000000000142,53.2,53.1
20170706_11_12_02,visible,0.1,P2,59.9,59.8,0.10000000000000142,53.9,53.8
20170706_11_12_02,visible,0.1,P3,65.6,65.6,0.0,59.599999999999994,59.599999999999994
20170706_11_12_02,visible,0.1,P3,66.3,66.4,-0.10000000000000853,60.3,60.400000000000006
20170706_11_12_02,visible,0.1,P3,70.6,70.7,-0.10000000000000853,64.6,64.7
20170706_11_12_02,visible,0.1,P3,72.3,72.2,0.09999999999999432,66.3,66.2
20170706_11_12_02,visible,0.1,P3,72.9,72.8,0.10000000000000853,66.9,66.8
20170706_11_12_02,visible,0.1,P3,73.5,73.6,-0.09999999999999432,67.5,67.6
20170706_11_12_02,visible,0.1,P3,74.2,74.3,-0.09999999999999432,68.2,68.3
20170706_11_12_02,visible,0.1,P3,77.6,77.5,0.09999999999999432,71.6,71.5
20170706_11_12_02,visible,0.1,P3,78.8,78.9,-0.10000000000000853,72.8,72.9
20170706_11_12_02,visible,0.1,P3,80.8,80.7,0.09999999999999432,74.8,74.7
20170706_11_12_02,visible,0.1,P3,85.7,85.7,0.0,79.7,79.7
20170706_11_12_02,visible,0.1,P3,88.3,88.3,0.0,82.3,82.3
20170706_11_12_02,visible,0.1,P3,95.6,95.5,0.09999999999999432,89.6,89.5
20170706_11_12_02,visible,0.1,P3,96.5,96.4,0.09999999999999432,90.5,90.4
20170706_11_12_02,visible,0.1,P3,97.3,97.2,0.09999999999999432,91.3,91.2
20170706_11_12_02,visible,0.1,P3,100.6,100.5,0.09999999999999432,94.6,94.5
20170706_11_12_02,visible,0.1,P3,101.2,101.2,0.0,95.2,95.2
20170706_11_12_02,visible,0.1,P3,101.9,101.8,0.10000000000000853,95.9,95.8
20170706_11_12_02,visible,0.1,P3,102.5,102.4,0.09999999999999432,96.5,96.4
20170706_11_12_02,visible,0.1,P3,105.2,105.2,0.0,99.2,99.2
20170706_11_12_02,visible,0.1,P3,108.6,108.7,-0.10000000000000853,102.6,102.7
20170706_11_12_02,visible,0.1,P3,111.7,111.6,0.10000000000000853,105.7,105.6
20170706_11_12_02,visible,0.1,P3,117.8,117.7,0.09999999999999432,111.8,111.7
20170706_11_12_02,visible,0.1,P3,119.9,120.0,-0.09999999999999432,113.9,114.0
20170706_11_12_02,visible,0.1,P3,121.4,121.4,0.0,115.4,115.4
20170706_11_12_02,visible,0.1,P3,131.3,131.3,0.0,125.30000000000001,125.30000000000001
20170706_11_12_02,visible,0.1,P3,140.4,140.4,0.0,134.4,134.4
20170706_11_12_02,visible,0.1,P3,141.4,141.4,0.0,135.4,135.4
20170706_11_12_02,visible,0.1,P3,142.2,142.3,-0.10000000000002274,136.2,136.3
20170706_11_12_02,visible,0.1,P3,148.9,148.8,0.09999999999999432,142.9,142.8
20170706_11_12_02,visible,0.1,P3,152.2,152.2,0.0,146.2,146.2
20170706_11_12_02,visible,0.1,P3,155.9,156.0,-0.09999999999999432,149.9,150.0
20170706_11_12_02,visible,0.1,P3,163.2,163.1,0.09999999999999432,157.2,157.1
20170706_11_12_02,visible,0.1,P3,169.3,169.2,0.10000000000002274,163.3,163.2
20170706_11_12_02,visible,0.1,P3,175.3,175.4,-0.09999999999999432,169.3,169.4
20170706_11_12_02,visible,0.1,P3,177.9,178.0,-0.09999999999999432,171.9,172.0
20170706_11_12_03,visible,0.1,P1,6.1,6.1,0.0,0.0,0.0
20170706_11_12_03,visible,0.1,P1,6.9,7.0,-0.09999999999999964,0.8000000000000007,0.9000000000000004
20170706_11_12_03,visible,0.1,P1,14.3,14.3,0.0,8.200000000000001,8.200000000000001
20170706_11_12_03,visible,0.1,P1,19.1,19.2,-0.09999999999999787,13.000000000000002,13.1
20170706_11_12_03,visible,0.1,P2,20.1,20.1,0.0,14.000000000000002,14.000000000000002
20170706_11_12_03,visible,0.1,P2,20.9,20.9,0.0,14.799999999999999,14.799999999999999
20170706_11_12_03,visible,0.1,P2,22.5,22.5,0.0,16.4,16.4
20170706_11_12_03,visible,0.1,P2,24.9,24.8,0.09999999999999787,18.799999999999997,18.700000000000003
20170706_11_12_03,visible,0.1,P2,25.7,25.8,-0.10000000000000142,19.6,19.700000000000003
20170706_11_12_03,visible,0.1,P2,31.2,31.2,0.0,25.1,25.1
20170706_11_12_03,visible,0.1,P2,34.6,34.7,-0.10000000000000142,28.5,28.6
20170706_11_12_03,visible,0.1,P2,47.7,47.6,0.10000000000000142,41.6,41.5
20170706_11_12_03,visible,0.1,P2,49.9,49.8,0.10000000000000142,43.8,43.699999999999996
20170706_11_12_03,visible,0.1,P2,54.0,54.1,-0.10000000000000142,47.9,48.0
20170706_11_12_03,visible,0.1,P3,60.2,60.3,-0.09999999999999432,54.1,54.199999999999996
20170706_11_12_03,visible,0.1,P3,65.7,65.7,0.0,59.6,59.6
20170706_11_12_03,visible,0.1,P3,66.6,66.5,0.09999999999999432,60.49999999999999,60.4
