label,condition,tolerance,n_events_a,n_events_b,n_matched,precision,recall,f1,median_abs_dt,p95_abs_dt,mean_dt_signed,median_dt_signed,offset_applied
20170705_03_04_02_B,invisible,0.3,251,273,233,0.8534798534798534,0.9282868525896414,0.8893129770992366,0.09999999999999964,0.2999999999999979,-0.053218884120171166,-0.09999999999999432,-0.10000000000000142
20170705_03_04_02_B,invisible,0.5,251,273,244,0.8937728937728938,0.9721115537848606,0.9312977099236641,0.19999999999998863,0.5,-0.15040983606557315,-0.10000000000000142,-0.10000000000000142
20170707_01_02_03_B,invisible,0.05,290,267,64,0.2397003745318352,0.2206896551724138,0.229802513464991,0.0,0.0,0.0,0.0,0.0
20170707_01_02_03_B,invisible,0.1,290,267,163,0.6104868913857678,0.5620689655172414,0.585278276481149,0.09999999999999432,0.10000000000000853,0.014110429447852596,0.0,0.0
20170707_01_02_03_B,invisible,0.15,290,267,163,0.6104868913857678,0.5620689655172414,0.585278276481149,0.09999999999999432,0.10000000000000853,0.014110429447852596,0.0,0.0
20170707_01_02_03_B,invisible,0.2,290,267,231,0.8651685393258427,0.7965517241379311,0.829443447037702,0.10000000000000142,0.20000000000000284,0.007792207792207747,0.0,0.0
20170707_01_02_03_B,invisible,0.3,290,267,253,0.947565543071161,0.8724137931034482,0.9084380610412927,0.10000000000000853,0.3000000000000007,0.005928853754940813,0.0,0.0
20170707_01_02_03_B,invisible,0.5,290,267,261,0.9775280898876404,0.9,0.9371633752244165,0.10000000000000853,0.4000000000000057,-0.015708812260536418,0.0,0.0
20170707_11_12_01_B,invisible,0.05,244,240,40,0.16666666666666666,0.16393442622950818,0.16528925619834708,0.0,0.0,0.0,0.0,0.0
20170707_11_12_01_B,invisible,0.1,244,240,113,0.4708333333333333,0.46311475409836067,0.4669421487603306,0.09999999999999432,0.10000000000000853,0.023893805309734492,0.0,0.0
20170707_11_12_01_B,invisible,0.15,244,240,113,0.4708333333333333,0.46311475409836067,0.4669421487603306,0.09999999999999432,0.10000000000000853,0.023893805309734492,0.0,0.0
20170707_11_12_01_B,invisible,0.2,244,240,179,0.7458333333333333,0.7336065573770492,0.7396694214876034,0.10000000000000142,0.20000000000000284,0.037430167597764935,0.09999999999999432,0.0
20170707_11_12_01_B,invisible,0.3,244,240,210,0.875,0.860655737704918,0.8677685950413223,0.10000000000002274,0.30000000000001137,0.021428571428571044,0.0,0.0
20170707_11_12_01_B,invisible,0.5,244,240,224,0.9333333333333333,0.9180327868852459,0.9256198347107439,0.1999999999999993,0.5,0.00803571428571422,0.0,0.0
20170710_13_14_03_B,invisible,0.05,320,316,71,0.22468354430379747,0.221875,0.2232704402515723,0.0,0.0,0.0,0.0,0.0
20170710_13_14_03_B,invisible,0.1,320,316,210,0.6645569620253164,0.65625,0.660377358490566,0.09999999999999432,0.10000000000002274,0.013809523809523626,0.0,0.0
20170710_13_14_03_B,invisible,0.15,320,316,210,0.6645569620253164,0.65625,0.660377358490566,0.09999999999999432,0.10000000000002274,0.013809523809523626,0.0,0.0
20170710_13_14_03_B,invisible,0.2,320,316,284,0.8987341772151899,0.8875,0.8930817610062892,0.09999999999999964,0.20000000000000284,0.010915492957746487,0.0,0.0
20170710_13_14_03_B,invisible,0.3,320,316,302,0.9556962025316456,0.94375,0.9496855345911951,0.10000000000000142,0.3000000000000007,0.03013245033112575,0.0,0.0
20170710_13_14_03_B,invisible,0.5,320,316,309,0.9778481012658228,0.965625,0.9716981132075471,0.10000000000000853,0.4000000000000057,0.007766990291262105,0.0,0.0
20170710_15_16_02_B,invisible,0.05,197,197,38,0.19289340101522842,0.19289340101522842,0.19289340101522842,0.0,0.0,0.0,0.0,0.0
20170710_15_16_02_B,invisible,0.1,197,197,98,0.49746192893401014,0.49746192893401014,0.49746192893401014,0.09999999999999432,0.10000000000002274,-0.004081632653062551,0.0,0.0
20170710_15_16_02_B,invisible,0.15,197,197,98,0.49746192893401014,0.49746192893401014,0.49746192893401014,0.09999999999999432,0.10000000000002274,-0.004081632653062551,0.0,0.0
