video,condition,arm,rep,period,n_a,n_b,n_match,S,zS,p
20170707_01_02_02,invisible,null,10,P3,129,168,53,0.3569023569023569,0.979419182481479,0.18281718281718282
20170707_01_02_03,invisible,real,0,P1,29,31,14,0.4666666666666667,-0.9530713580194752,0.8561438561438561
20170707_01_02_03,invisible,real,0,P2,60,66,23,0.36507936507936506,-1.4394926447336072,0.9330669330669331
20170707_01_02_03,invisible,real,0,P3,168,192,74,0.4111111111111111,-0.8881342085889197,0.8401598401598401
20170707_01_02_03,invisible,jitter,1,P1,29,29,12,0.41379310344827586,-1.3123248676902661,0.9230769230769231
20170707_01_02_03,invisible,jitter,1,P2,56,64,18,0.3,-1.8760021514465937,0.9820179820179821
20170707_01_02_03,invisible,jitter,1,P3,166,182,65,0.3735632183908046,-0.09482598579509532,0.5624375624375625
20170707_01_02_03,invisible,null,1,P1,28,26,12,0.4444444444444444,0.37678055388577514,0.44955044955044954
20170707_01_02_03,invisible,null,1,P2,59,59,17,0.288135593220339,-1.9129820704014147,0.978021978021978
20170707_01_02_03,invisible,null,1,P3,161,195,79,0.4438202247191011,2.2668347562686693,0.011988011988011988
20170707_01_02_03,invisible,jitter,2,P1,28,28,9,0.32142857142857145,-1.1171005825832065,0.9020979020979021
20170707_01_02_03,invisible,jitter,2,P2,59,64,27,0.43902439024390244,0.9186848017802394,0.2177822177822178
20170707_01_02_03,invisible,jitter,2,P3,162,185,65,0.3746397694524496,0.5679954149611625,0.32967032967032966
20170707_01_02_03,invisible,null,2,P1,28,25,5,0.18867924528301888,-2.8019580890792266,1.0
20170707_01_02_03,invisible,null,2,P2,57,63,30,0.5,2.106742312002175,0.03596403596403597
20170707_01_02_03,invisible,null,2,P3,158,189,67,0.3861671469740634,0.5739576026800429,0.33966033966033965
20170707_01_02_03,invisible,jitter,3,P1,28,28,14,0.5,1.1525860733404183,0.1848151848151848
20170707_01_02_03,invisible,jitter,3,P2,58,62,26,0.43333333333333335,0.5720133386413799,0.34265734265734266
20170707_01_02_03,invisible,jitter,3,P3,160,181,59,0.3460410557184751,-1.2090042535617267,0.9100899100899101
20170707_01_02_03,invisible,null,3,P1,28,26,12,0.4444444444444444,0.3809463975669348,0.45554445554445555
20170707_01_02_03,invisible,null,3,P2,57,60,21,0.358974358974359,-0.3568965280268181,0.6953046953046953
20170707_01_02_03,invisible,null,3,P3,162,192,61,0.3446327683615819,-1.2643265162600543,0.9180819180819181
20170707_01_02_03,invisible,jitter,4,P1,27,31,12,0.41379310344827586,-0.28695270006081225,0.6953046953046953
20170707_01_02_03,invisible,jitter,4,P2,60,62,23,0.3770491803278688,-0.2962526541046491,0.6953046953046953
20170707_01_02_03,invisible,jitter,4,P3,164,185,62,0.3553008595988539,-0.5784331353652604,0.7512487512487512
20170707_01_02_03,invisible,null,4,P1,27,28,11,0.4,-0.6062431402962117,0.8211788211788211
20170707_01_02_03,invisible,null,4,P2,58,60,25,0.423728813559322,0.7868733296305119,0.2837162837162837
20170707_01_02_03,invisible,null,4,P3,163,191,66,0.3728813559322034,-0.06496565403917953,0.5724275724275725
20170707_01_02_03,invisible,jitter,5,P1,30,30,14,0.4666666666666667,0.7203059258167184,0.33466533466533466
20170707_01_02_03,invisible,jitter,5,P2,59,64,25,0.4065040650406504,0.34121707952332664,0.44955044955044954
20170707_01_02_03,invisible,jitter,5,P3,163,186,62,0.3553008595988539,-0.46400115697628647,0.7202797202797203
20170707_01_02_03,invisible,null,5,P1,29,25,15,0.5555555555555556,2.0007685613823103,0.027972027972027972
20170707_01_02_03,invisible,null,5,P2,60,65,19,0.304,-1.4902549935691585,0.9530469530469531
20170707_01_02_03,invisible,null,5,P3,159,187,67,0.3872832369942196,0.8463440530284942,0.22477522477522477
20170707_01_02_03,invisible,jitter,6,P1,28,30,15,0.5172413793103449,1.2124081537372868,0.15784215784215785
20170707_01_02_03,invisible,jitter,6,P2,59,62,28,0.4628099173553719,1.5378803287438707,0.07592407592407592
20170707_01_02_03,invisible,jitter,6,P3,161,183,66,0.38372093023255816,0.7101687423558816,0.27972027972027974
20170707_01_02_03,invisible,null,6,P1,27,26,10,0.37735849056603776,-0.5715417044543458,0.8081918081918081
20170707_01_02_03,invisible,null,6,P2,58,65,24,0.3902439024390244,-0.17502049316126828,0.6243756243756243
20170707_01_02_03,invisible,null,6,P3,160,182,63,0.3684210526315789,0.0885072310044454,0.5104895104895105
20170707_01_02_03,invisible,jitter,7,P1,27,30,14,0.49122807017543857,0.9351068202608052,0.25074925074925075
20170707_01_02_03,invisible,jitter,7,P2,59,61,25,0.4166666666666667,0.4986369503097194,0.34065934065934067
20170707_01_02_03,invisible,jitter,7,P3,160,184,61,0.3546511627906977,-0.6114963965046187,0.7622377622377622
20170707_01_02_03,invisible,null,7,P1,28,27,11,0.4,-0.4230726022400198,0.7662337662337663
20170707_01_02_03,invisible,null,7,P2,56,63,21,0.35294117647058826,-0.8031719718186325,0.8111888111888111
20170707_01_02_03,invisible,null,7,P3,161,190,69,0.39316239316239315,0.6189694609870551,0.2977022977022977
20170707_01_02_03,invisible,jitter,8,P1,27,27,11,0.4074074074074074,-0.2845938615569161,0.7252747252747253
20170707_01_02_03,invisible,jitter,8,P2,60,64,26,0.41935483870967744,0.624108617426275,0.3196803196803197
20170707_01_02_03,invisible,jitter,8,P3,162,180,57,0.3333333333333333,-1.226045974783555,0.9200799200799201
20170707_01_02_03,invisible,null,8,P1,28,27,11,0.4,-0.7630298386476561,0.8041958041958042
20170707_01_02_03,invisible,null,8,P2,59,67,21,0.3333333333333333,-1.614405915897784,0.9660339660339661
20170707_01_02_03,invisible,null,8,P3,160,185,65,0.37681159420289856,0.39292948499164915,0.3646353646353646
20170707_01_02_03,invisible,jitter,9,P1,27,31,12,0.41379310344827586,0.3831520958083807,0.4885114885114885
20170707_01_02_03,invisible,jitter,9,P2,60,64,28,0.45161290322580644,1.2874240583124228,0.13686313686313686
20170707_01_02_03,invisible,jitter,9,P3,159,185,76,0.4418604651162791,2.1995989265216243,0.016983016983016984
20170707_01_02_03,invisible,null,9,P1,28,26,13,0.48148148148148145,0.6115274877451317,0.3546453546453546
20170707_01_02_03,invisible,null,9,P2,60,62,26,0.4262295081967213,0.9759358642651741,0.2127872127872128
20170707_01_02_03,invisible,null,9,P3,159,190,75,0.4297994269340974,1.600160522820856,0.07892107892107893
20170707_01_02_03,invisible,jitter,10,P1,28,29,8,0.2807017543859649,-1.824526401012858,0.988011988011988
20170707_01_02_03,invisible,jitter,10,P2,59,64,30,0.4878048780487805,1.7926891749109377,0.05194805194805195
20170707_01_02_03,invisible,jitter,10,P3,164,184,66,0.3793103448275862,0.42656462529002304,0.3626373626373626
20170707_01_02_03,invisible,null,10,P1,29,23,9,0.34615384615384615,-0.8425102879240997,0.8561438561438561
20170707_01_02_03,invisible,null,10,P2,58,64,22,0.36065573770491804,-0.43982807076935,0.7442557442557443
20170707_01_02_03,invisible,null,10,P3,163,186,66,0.37822349570200575,0.09430819508472962,0.4975024975024975
20170707_03_04_01,invisible,real,0,P1,28,24,11,0.4230769230769231,-0.7230414675480781,0.8081918081918081
20170707_03_04_01,invisible,real,0,P2,59,49,24,0.4444444444444444,0.8352188292870569,0.2647352647352647
20170707_03_04_01,invisible,real,0,P3,178,131,60,0.3883495145631068,0.34432821738914393,0.4155844155844156
20170707_03_04_01,invisible,jitter,1,P1,28,23,13,0.5098039215686274,1.0194390693092779,0.23076923076923078
20170707_03_04_01,invisible,jitter,1,P2,58,49,18,0.3364485981308411,-0.41468179717265474,0.7242757242757243
20170707_03_04_01,invisible,jitter,1,P3,172,129,48,0.31893687707641194,-0.2987162351595666,0.6553446553446554
20170707_03_04_01,invisible,null,1,P1,28,21,10,0.40816326530612246,-0.05620316623340302,0.6183816183816184
20170707_03_04_01,invisible,null,1,P2,54,36,12,0.26666666666666666,-0.5789378155988821,0.7762237762237763
20170707_03_04_01,invisible,null,1,P3,172,143,61,0.3873015873015873,1.2082446622503527,0.14485514485514486
20170707_03_04_01,invisible,jitter,2,P1,27,24,16,0.6274509803921569,2.328531759218246,0.01098901098901099
20170707_03_04_01,invisible,jitter,2,P2,56,49,23,0.4380952380952381,1.421031274717906,0.12987012987012986
20170707_03_04_01,invisible,jitter,2,P3,172,127,48,0.3210702341137124,-0.2697170637398798,0.6453546453546454
20170707_03_04_01,invisible,null,2,P1,28,16,7,0.3181818181818182,-0.27962669765779663,0.7072927072927073
20170707_03_04_01,invisible,null,2,P2,55,37,16,0.34782608695652173,0.6591738806334498,0.3356643356643357
20170707_03_04_01,invisible,null,2,P3,172,147,56,0.3510971786833856,0.28309091460180763,0.4275724275724276
20170707_03_04_01,invisible,jitter,3,P1,28,23,10,0.39215686274509803,-0.000525398117723444,0.6163836163836164
20170707_03_04_01,invisible,jitter,3,P2,57,47,19,0.36538461538461536,0.4627540491268491,0.4035964035964036
20170707_03_04_01,invisible,jitter,3,P3,174,129,50,0.33003300330033003,0.07122377814841512,0.5154845154845155
20170707_03_04_01,invisible,null,3,P1,27,20,14,0.5957446808510638,2.16558927675954,0.013986013986013986
20170707_03_04_01,invisible,null,3,P2,58,53,24,0.43243243243243246,1.3157830542190463,0.13186813186813187
20170707_03_04_01,invisible,null,3,P3,173,126,49,0.3277591973244147,0.22945803250858876,0.47152847152847155
20170707_03_04_01,invisible,jitter,4,P1,28,24,8,0.3076923076923077,-1.7302979856718703,0.986013986013986
20170707_03_04_01,invisible,jitter,4,P2,59,47,20,0.37735849056603776,0.16457425781235466,0.5054945054945055
20170707_03_04_01,invisible,jitter,4,P3,167,127,44,0.29931972789115646,-0.7569249926713598,0.7962037962037962
20170707_03_04_01,invisible,null,4,P1,28,18,9,0.391304347826087,0.3450844466318389,0.4435564435564436
20170707_03_04_01,invisible,null,4,P2,57,41,20,0.40816326530612246,1.4890834454349662,0.1008991008991009
20170707_03_04_01,invisible,null,4,P3,172,141,49,0.31309904153354634,-1.0378893710926251,0.8681318681318682
20170707_03_04_01,invisible,jitter,5,P1,29,23,12,0.46153846153846156,0.49104944044372284,0.43456543456543456
20170707_03_04_01,invisible,jitter,5,P2,55,49,24,0.46153846153846156,1.9167536226227977,0.04795204795204795
20170707_03_04_01,invisible,jitter,5,P3,170,128,49,0.3288590604026846,0.14222139519075683,0.46353646353646355
20170707_03_04_01,invisible,null,5,P1,28,17,8,0.35555555555555557,-0.28469546399782103,0.7032967032967034
20170707_03_04_01,invisible,null,5,P2,57,38,17,0.35789473684210527,0.7581345171734679,0.25774225774225773
20170707_03_04_01,invisible,null,5,P3,172,141,57,0.36421725239616615,0.36857190243947313,0.4065934065934066
20170707_03_04_01,invisible,jitter,6,P1,27,22,7,0.2857142857142857,-1.5562172119866593,0.9660339660339661
20170707_03_04_01,invisible,jitter,6,P2,56,49,19,0.3619047619047619,0.08957002181904526,0.5204795204795205
20170707_03_04_01,invisible,jitter,6,P3,172,128,48,0.32,-0.3370578617190297,0.6693306693306693
20170707_03_04_01,invisible,null,6,P1,25,12,5,0.2702702702702703,-0.3274885738232344,0.7362637362637363
20170707_03_04_01,invisible,null,6,P2,57,41,12,0.24489795918367346,-1.3506692882022222,0.9300699300699301
20170707_03_04_01,invisible,null,6,P3,172,146,58,0.36477987421383645,0.35224079469119807,0.4065934065934066
20170707_03_04_01,invisible,jitter,7,P1,28,22,13,0.52,1.2805899296202408,0.15784215784215785
20170707_03_04_01,invisible,jitter,7,P2,55,46,15,0.297029702970297,-0.5808338972136284,0.7602397602397603
20170707_03_04_01,invisible,jitter,7,P3,170,128,46,0.3087248322147651,-0.7514293979366418,0.8241758241758241
20170707_03_04_01,invisible,null,7,P1,25,16,5,0.24390243902439024,-1.0901495839968924,0.9250749250749251
20170707_03_04_01,invisible,null,7,P2,55,47,15,0.29411764705882354,-0.906431731238303,0.8551448551448552
20170707_03_04_01,invisible,null,7,P3,161,138,50,0.33444816053511706,-0.0834472418006529,0.5904095904095904
20170707_03_04_01,invisible,jitter,8,P1,29,23,9,0.34615384615384615,-0.795956254002081,0.8621378621378621
20170707_03_04_01,invisible,jitter,8,P2,58,49,16,0.29906542056074764,-0.9131593572500811,0.8591408591408591
20170707_03_04_01,invisible,jitter,8,P3,165,127,49,0.3356164383561644,0.6485835800002429,0.2907092907092907
20170707_03_04_01,invisible,null,8,P1,26,16,5,0.23809523809523808,-1.1573615983962957,0.932067932067932
20170707_03_04_01,invisible,null,8,P2,56,34,14,0.3111111111111111,0.5027968596532184,0.37662337662337664
20170707_03_04_01,invisible,null,8,P3,173,150,51,0.3157894736842105,-1.5092707662063214,0.9410589410589411
20170707_03_04_01,invisible,jitter,9,P1,28,23,11,0.43137254901960786,0.37693108103966644,0.46253746253746253
20170707_03_04_01,invisible,jitter,9,P2,58,48,23,0.4339622641509434,1.4319065730372718,0.0979020979020979
20170707_03_04_01,invisible,jitter,9,P3,171,127,44,0.2953020134228188,-0.9423773753128091,0.8601398601398601
20170707_03_04_01,invisible,null,9,P1,28,14,6,0.2857142857142857,-0.5904376039581682,0.7852147852147852
20170707_03_04_01,invisible,null,9,P2,56,37,8,0.17204301075268819,-2.0612889226558595,0.996003996003996
20170707_03_04_01,invisible,null,9,P3,169,150,55,0.3448275862068966,-0.602375494485047,0.7462537462537463
20170707_03_04_01,invisible,jitter,10,P1,26,23,9,0.3673469387755102,-1.0300249977144702,0.9090909090909091
20170707_03_04_01,invisible,jitter,10,P2,59,48,22,0.411214953271028,0.6019247839045695,0.32667332667332666
20170707_03_04_01,invisible,jitter,10,P3,169,127,41,0.27702702702702703,-1.613238195169711,0.9630369630369631
20170707_03_04_01,invisible,null,10,P1,18,13,6,0.3870967741935484,-0.3840610433618876,0.7632367632367633
20170707_03_04_01,invisible,null,10,P2,57,43,15,0.3,-0.3960188502097097,0.6943056943056943
20170707_03_04_01,invisible,null,10,P3,171,142,55,0.3514376996805112,0.021810918318025202,0.5424575424575424
20170707_03_04_02,invisible,real,0,P1,23,16,6,0.3076923076923077,-0.9845633665086708,0.8681318681318682
20170707_03_04_02,invisible,real,0,P2,64,53,24,0.41025641025641024,-0.33857925740250383,0.6703296703296703
20170707_03_04_02,invisible,real,0,P3,178,127,45,0.29508196721311475,-2.1450060204625774,0.989010989010989
20170707_03_04_02,invisible,jitter,1,P1,23,15,6,0.3157894736842105,-0.03272343649716479,0.6143856143856143
20170707_03_04_02,invisible,jitter,1,P2,65,49,25,0.43859649122807015,0.9424174783661394,0.21878121878121878
20170707_03_04_02,invisible,jitter,1,P3,176,126,59,0.39072847682119205,1.7614919502522373,0.03996003996003996
20170707_03_04_02,invisible,null,1,P1,22,17,8,0.41025641025641024,0.3541633416601224,0.4485514485514486
20170707_03_04_02,invisible,null,1,P2,63,46,17,0.3119266055045872,-0.7489529307879531,0.8551448551448552
20170707_03_04_02,invisible,null,1,P3,171,131,51,0.33774834437086093,0.26477666206390615,0.4325674325674326
20170707_03_04_02,invisible,jitter,2,P1,24,16,8,0.4,0.7953369056172933,0.28471528471528473
20170707_03_04_02,invisible,jitter,2,P2,62,51,17,0.3008849557522124,-1.5437531695228142,0.9630369630369631
20170707_03_04_02,invisible,jitter,2,P3,173,124,49,0.32996632996632996,-0.09523917513188969,0.5834165834165834
20170707_03_04_02,invisible,null,2,P1,21,14,4,0.22857142857142856,-1.0692286583499286,0.8811188811188811
20170707_03_04_02,invisible,null,2,P2,63,42,16,0.3047619047619048,-0.7820611531570836,0.8251748251748252
20170707_03_04_02,invisible,null,2,P3,167,136,58,0.38283828382838286,1.0247147872498652,0.16583416583416583
20170707_03_04_02,invisible,jitter,3,P1,23,16,7,0.358974358974359,0.08228465502388708,0.5834165834165834
20170707_03_04_02,invisible,jitter,3,P2,60,52,18,0.32142857142857145,-1.0469602171599168,0.8871128871128872
20170707_03_04_02,invisible,jitter,3,P3,172,125,51,0.3434343434343434,0.2879803042820536,0.42357642357642356
20170707_03_04_02,invisible,null,3,P1,19,15,5,0.29411764705882354,-0.44746557052924446,0.7602397602397603
20170707_03_04_02,invisible,null,3,P2,65,38,17,0.3300970873786408,0.1851964842497875,0.5344655344655345
20170707_03_04_02,invisible,null,3,P3,170,140,51,0.32903225806451614,-0.4114894550511468,0.7402597402597403
20170707_03_04_02,invisible,jitter,4,P1,24,16,4,0.2,-1.6477860590097269,0.9820179820179821
20170707_03_04_02,invisible,jitter,4,P2,63,53,18,0.3103448275862069,-1.4971680455798009,0.9430569430569431
20170707_03_04_02,invisible,jitter,4,P3,175,125,51,0.34,0.2366886991557139,0.43356643356643354
20170707_03_04_02,invisible,null,4,P1,24,14,8,0.42105263157894735,1.0909793026580474,0.24875124875124874
20170707_03_04_02,invisible,null,4,P2,62,42,17,0.3269230769230769,-0.44375913844763093,0.7132867132867133
20170707_03_04_02,invisible,null,4,P3,174,137,52,0.33440514469453375,-0.1658293510625719,0.6103896103896104
20170707_03_04_02,invisible,jitter,5,P1,23,16,8,0.41025641025641024,0.7386204362145896,0.2997002997002997
20170707_03_04_02,invisible,jitter,5,P2,63,53,25,0.43103448275862066,0.8716813213914107,0.23576423576423577
20170707_03_04_02,invisible,jitter,5,P3,171,127,54,0.3624161073825503,0.7553143612515074,0.26973026973026976
20170707_03_04_02,invisible,null,5,P1,23,19,6,0.2857142857142857,-1.1167609059506085,0.9410589410589411
20170707_03_04_02,invisible,null,5,P2,64,39,13,0.2524271844660194,-1.2543294649234322,0.926073926073926
20170707_03_04_02,invisible,null,5,P3,174,135,51,0.3300970873786408,-0.37494541263753983,0.6633366633366633
20170707_03_04_02,invisible,jitter,6,P1,25,16,5,0.24390243902439024,-1.280045494571884,0.929070929070929
20170707_03_04_02,invisible,jitter,6,P2,65,52,25,0.42735042735042733,0.9101123923778993,0.2047952047952048
20170707_03_04_02,invisible,jitter,6,P3,173,126,54,0.3612040133779264,0.7336676954674101,0.2627372627372627
20170707_03_04_02,invisible,null,6,P1,20,16,5,0.2777777777777778,-0.7021389795301459,0.8011988011988012
20170707_03_04_02,invisible,null,6,P2,61,38,19,0.3838383838383838,1.2851087763744529,0.16083916083916083
20170707_03_04_02,invisible,null,6,P3,170,139,50,0.32362459546925565,-0.597601100313703,0.7602397602397603
20170707_03_04_02,invisible,jitter,7,P1,23,16,11,0.5641025641025641,1.9557201902812178,0.04795204795204795
20170707_03_04_02,invisible,jitter,7,P2,63,52,23,0.4,0.7277732958704597,0.2707292707292707
20170707_03_04_02,invisible,jitter,7,P3,173,124,49,0.32996632996632996,-0.018963672108756963,0.5324675324675324
20170707_03_04_02,invisible,null,7,P1,21,12,3,0.18181818181818182,-1.566447713729091,0.9790209790209791
20170707_03_04_02,invisible,null,7,P2,62,43,20,0.38095238095238093,0.696080601574525,0.2957042957042957
20170707_03_04_02,invisible,null,7,P3,175,135,52,0.33548387096774196,-0.5813053604381413,0.7462537462537463
